ID,Is_Lead
9AVBPCUN,0.014704069
EZYK55RU,0.07817869
XLUTOAMB,0.07563771
DWU7CKFE,0.5352548
D6DQQIBU,0.45397007
QHQJZFZU,0.5911021
YP9SF5M4,0.06583875
VMYWFYEL,0.53227127
4XPSMAPQ,0.09663561
FKF7TQWV,0.285225
FFSKJ4PJ,0.48823887
5UTEZSAB,0.101830386
5NKBKDHR,0.20171607
N3UXDVTF,0.52824813
5OY8PVUA,0.33165947
RSDW4ASM,0.021272019
LH8H3PTS,0.9725742
CSSGZP9Q,0.03831901
SKHABGYI,0.05960823
GFNPT3NG,0.38578883
CBKXYPE7,0.3044808
QGXXYFWE,0.29846063
DTLXTDMB,0.3660904
XQU9XWRT,0.06951017
NZMD3FOP,0.062879555
YHJCEHBM,0.3821271
P8Q24VFD,0.33736667
IMF54OGD,0.22122622
QXTFTJZR,0.36388528
RMBIAZPU,0.2573727
9VCZ5LPR,0.23425516
GSYBHMCW,0.057792924
X7C7Z2C3,0.17620887
FPUWSRYS,0.08417426
XPMQAAKG,0.21671607
EQ3C2DDV,0.3742845
WBBAFNBP,0.99306655
FYH9BSDA,0.24327645
JWNYLDQ2,0.07096064
OWYEXKMJ,0.2723652
PGE7SYWG,0.096338555
6S8GNM6C,0.21410228
EVGXQGGW,0.10428637
G3RBZKVF,0.042437173
WPRYJTHH,0.2841916
6PMYO4NW,0.13253894
4DPCCOT4,0.28669003
EVHK3KNC,0.0826163
C25XPJHR,0.023394058
MRAIW8WJ,0.063857555
FRHEUMRV,0.06227457
TDF6TDHD,0.116693
MG2YF6UW,0.07055006
7GX9RWEC,0.35567713
6LM5QANA,0.2526772
J3DBQUJR,0.2406696
2O4EUQUG,0.25722703
COA38OVH,0.21642962
NUEETDF8,0.107774206
BP3FKBPZ,0.45240572
EEG8PEV4,0.06651592
G7JWN6JV,0.23115623
ESSIGXVU,0.029402202
8W6YED3T,0.023795862
TNCPHB6Z,0.20991345
SD3MES8O,0.05086608
3C3FBK8X,0.40663242
WUMUDSST,0.102208994
4DWPAOIX,0.06726523
5PRTDKXK,0.41616672
HVOBOSSI,0.34724194
4WTK9RBR,0.33775845
FEAFI9GC,0.25125986
EKN8UCSW,0.4147346
LEWKD4PA,0.4428961
B9JENQDR,0.0978994
BGVQQ2QF,0.530059
SKA2MXXX,0.1709152
BRGRQGCV,0.065416075
FZDUYUZS,0.45045954
STHZCZMQ,0.06021053
AGWQXYSK,0.07931427
ZMXBDAFI,0.0057778056
7HUWEUJO,0.06140014
RNPTWY6J,0.069859475
D63CE4JE,0.2300027
JWPYWNEU,0.10062729
CLU9WQQT,0.5001711
NR5WGFN3,0.16049306
F8TSYPVA,0.025108008
QP2KV4CW,0.07208088
GYKEBWCJ,0.34048668
F9S9YZME,0.26552567
N24NSEQJ,0.34421745
IDFGBLIU,0.2070495
FBOGFQFB,0.6812071
4VB7NFVX,0.02848213
R4I3U6WD,0.12621161
HNZWV5EM,0.46553174
UNFYHUVP,0.05934006
GJTTIERJ,0.26211205
5MAVNMJX,0.08043868
JZ4ZRZTA,0.06477866
8NG6UC8R,0.08178016
K9OYK83E,0.98699147
RB65FVXC,0.30098364
D2YB7S8P,0.60993195
9PFZ8GSE,0.0693051
KE9JE458,0.14775197
VO5TK8FH,0.09999431
RVXXEWTK,0.16742699
MS2BW42V,0.34270206
IZ2WTEUM,0.2917787
HFSBB5OA,0.25952467
I45PNTSC,0.2768571
AT8BBNEH,0.07849853
LGMCRTXE,0.49992204
FLHARRYM,0.58749217
D7SKYGEU,0.07909914
CDVFVZN7,0.09535975
CEWLRR8Y,0.050240524
LUCZHK3E,0.43777427
CXJPU8PX,0.04199215
EEZE8GXQ,0.20890273
JTGIKBCV,0.14808565
CJHYZVAV,0.5338306
BSZZU2BK,0.24792324
KSKVJWTS,0.1702187
N9BANBOO,0.21984196
X4KLM3YU,0.048058495
CYFJBWNG,0.0643825
JOUCPG5U,0.164367
GQSWAG6M,0.06733047
7DQEOUAG,0.2066283
HA7JKNHG,0.27938202
FF7MPYXR,0.26667777
YMS7QOAS,0.21742596
DJ43FJEN,0.43466353
9G7CGD3C,0.05487329
DYBXGBFU,0.23716071
FJU3EAS5,0.3675651
2X4WKSFP,0.21765368
BUHDYYGL,0.075409114
QWWFB53L,0.5948737
4DIOJQQX,0.04605198
IQDNORWY,0.79625034
MKXO7DVG,0.28266537
NIRZ4HID,0.44912103
5CSV6TOA,0.06770124
9SP9SJJE,0.3779607
GQ7VMAJN,0.34396577
VSJHZY3Q,0.121391945
BBHTJLPQ,0.054358028
Q3STKNUB,0.15910523
RX7XF57H,0.05179254
2AYJMXM2,0.055174224
XS3Q7AZR,0.3092967
NTFACGEL,0.27563423
JRXVV5GJ,0.11829555
TPSEHTTQ,0.059304506
VNORJUB2,0.15030237
UPNEWLXW,0.45524755
ZFRVI2UZ,0.1471879
DAD4EMXW,0.24672347
LUVNAEPN,0.03930202
KUKPJIXJ,0.44774187
EFFMCIMW,0.22425094
G8GN4JNV,0.14724454
F6YE3HVL,0.12644067
NXDXBMBF,0.070294224
MHSJQ4JV,0.08969004
ZV5H4FDP,0.14792566
SXHNHYFX,0.41352624
FFHSRPBN,0.0857186
Z2VJAMOW,0.24878299
HNS3R3D5,0.3069526
QADPUPRH,0.15368658
C6WQT4RX,0.35999212
56WAN93C,0.3655209
NRPPMJWP,0.36813328
XJFB5B9W,0.13606717
3BQVCYAE,0.18997785
EINEPRYC,0.157602
CFEXBQSJ,0.63388866
SKAFGCWQ,0.42311758
GU8ONBGT,0.5394939
M9AFNCEQ,0.10081642
UUFE3JAX,0.50276923
PT59Y8HN,0.3130786
ARAZ5ZVL,0.095117494
PVNZKRS2,0.14948936
JPRR3MJX,0.44047794
EXZFCXZP,0.13956723
SDVPTGTB,0.041260354
EIJIAREQ,0.12354266
3BAYEXZC,0.19160078
MHNGXLNY,0.348346
DCXCPZVX,0.48155797
GY3GGMD6,0.18629234
ZC6SSPYK,0.2884588
XNOFGM36,0.20530975
BKAUTCVF,0.19915631
QCJLXDJ8,0.06631617
UGYADX5L,0.6439591
GGFGJNYK,0.053661294
CELABZOL,0.19600582
EGEBKGVH,0.2033927
OXWWZMVZ,0.40111047
YLUDZJQB,0.30966026
KPSVKJBB,0.41186842
QUBAWSUU,0.36149254
C2IB9QPQ,0.36033875
GEDNUQUA,0.38759914
XBSA5NGK,0.29923132
HXXI4BN2,0.9878792
JMOTEOOJ,0.099194475
EQQSMGXD,0.41065818
WRPD2HMF,0.0931163
4C7CY3ER,0.3273878
EAYJ4OJF,0.07755096
2MEMZBBY,0.40543777
NX428PF5,0.32538497
XYQ4HMEE,0.34668964
74QHCPOR,0.38846332
6CZVKQTC,0.066602156
LKI8SIWO,0.6342559
E7SJU7FV,0.40959823
JRTVTWUY,0.04202345
EXQSXAHB,0.14637952
DAVGFGE3,0.24873944
NDYNMDUS,0.56819016
HCJYF2QZ,0.2102821
MYGFN2IW,0.11151728
SOGYHWEX,0.19855943
XRDU4PBA,0.4500359
BUGVH4DZ,0.50615215
JNNEZCBB,0.36918175
5FKFGIZC,0.13391574
NUEGYUGH,0.53039694
ABFQUVTA,0.051821623
WMWAQLVG,0.4418186
IYVVBXWR,0.15025814
NREVGZLT,0.2979953
U3BH4IY4,0.55741113
EFMRYVOU,0.38566163
JYP6C5FS,0.51022696
KEPXCN2O,0.043344215
INAKY9RK,0.06531897
CWFCD2XN,0.48165026
DAJT6YYA,0.49242172
XV2WQ7GY,0.093032114
JWVNPODL,0.38933843
H5KVKZQY,0.36878046
HFSJS8WA,0.44037092
JE2Q5DCN,0.06766793
WFGZQVVN,0.57685524
DX8A78IA,0.067754075
LHDE2QJC,0.10650969
27WCHANV,0.5252832
NGDJFWPK,0.018396473
9AFT9Z67,0.09573426
8XMAYA7Z,0.28115818
T5TGKHOM,0.22111996
KNUQEVWC,0.102939986
DIFJFDR7,0.17144254
XKAB9QYG,0.2624429
CU7WX4M2,0.5488992
TUFWHICI,0.3021934
CSUXS6UC,0.07090275
HEUYOQJS,0.05902521
ZXHATVUN,0.09007447
KWR4BJAI,0.10164257
F7RZRQVW,0.034059685
JUJWCYPP,0.031117564
2P8MMC3U,0.5215599
EBV3ROLX,0.06843689
FB33CRMM,0.11451123
8AXBJ3ZN,0.06892471
SZHWFXMQ,0.17437911
NJYNANBT,0.047965445
F2DZBV9E,0.18480703
MWHOTDGD,0.5556651
JKGQ6Q59,0.04933927
4F4UVPIS,0.10159687
KDBEZB4W,0.7735417
4IUEVZR6,0.34672385
CKDLDGBK,0.34993216
BMBMKLO5,0.31393102
L2DWAWQ8,0.49529865
UYXLWIRP,0.073096104
FIIFQK7R,0.29058608
TBMUHP5Y,0.16565625
ACKAWX6A,0.43224946
ZWGMQZGS,0.13070923
NYCJAH9H,0.31700817
3R3Q7LQU,0.9919294
NIBKBT5J,0.23844995
N9TMNZFO,0.044548158
TURJYWRJ,0.37072435
7M579PSP,0.046530098
6WSQZRZD,0.5424696
6P5GXEAY,0.4050129
DIRV6QNM,0.047331963
DKYWNCLE,0.08424996
R4MRAHPP,0.21325724
EKYVSQ5T,0.2193905
N4BRANZJ,0.4806312
BUXRZYW4,0.24151008
A6BSMDIU,0.14047752
G7LVRCOZ,0.09000658
XKWQPGCN,0.5423063
WXCVPZVR,0.06046479
QWT7FVWQ,0.6201867
UESNISUC,0.016345533
U96QQDMA,0.24097149
KGKRLGHN,0.541099
B48AAWO4,0.26957464
4KDFRJTQ,0.9976326
V99WB3MP,0.11961574
9USF3V2T,0.350821
8TTBHDWW,0.025136227
44NXV522,0.027687473
GUVTVHVA,0.057092752
FNMYKXQ8,0.12222747
AMM2AUGN,0.061709814
HNBGGECH,0.53165954
IAKCCEQE,0.40234426
TXHYU53A,0.07055256
J9TVCS4P,0.030367756
PQFG7RVU,0.4140365
E4XHEY5M,0.5038886
ZGXJAJHD,0.28720462
SF3U5N9N,0.2607428
GQAW8GKJ,0.06596093
BSYAT4Q6,0.5583609
MEMAFSXY,0.09864344
65RFJYZA,0.0708557
SPFVIIHP,0.13659386
7JYEFUQQ,0.20896278
XNZB34YR,0.37823263
WZBGLHSP,0.10899148
87GW5R2B,0.14858529
FEPZABDS,0.063408084
JNF4M6HC,0.02991231
BVCDEFKW,0.24563123
J3ZWSXCO,0.033594698
YBLEGRSE,0.17615809
WTF8P7V8,0.75573933
ABIYRCGE,0.3618291
KNMYXLRC,0.06358864
CFVLZIN7,0.07930562
K47UMJDR,0.30378193
2RDRCURM,0.6213422
N4HKJDBX,0.06492583
WGGRDUJM,0.10570672
6R8SWNWL,0.08251363
MB5EVGMF,0.4766599
4XMAPD2C,0.07164259
B382IJYT,0.12328982
AZIXBJDW,0.25565952
FJSWUU3X,0.619288
TMB7UW6N,0.31449834
BEGGFDCW,0.14340593
TVJPH4BN,0.48840073
9FSPZ5WG,0.5744265
KOBVJ9DT,0.07760668
2VCDTZKX,0.22161429
JDTSV7UJ,0.3997192
MHVNW7PC,0.9881003
WSGMINXL,0.4549721
BAGZCANC,0.06726147
QU6LRB7T,0.028812494
77MMC3ZJ,0.26234233
HQKV8JZH,0.07546936
RU843WAT,0.23403713
3PRFSYJP,0.07307186
FZR8DAAY,0.3592258
BKBEQ7EH,0.18952306
BMBYJTCF,0.030664586
9F3JS3SS,0.077376015
LNTHB8EC,0.04069767
2NOO8MXG,0.24981025
FVEDRPAS,0.33038077
C4UMWDFD,0.28315437
XMHRUSX7,0.5090358
VJMAGUNE,0.16336407
D3CYVWRZ,0.14821923
3CWZG8YW,0.08098733
7GW8HWJB,0.36828822
JEPSMPY6,0.12576166
BFOWNRPA,0.2340736
J2AGEJWO,0.09154633
ASM8RE94,0.058151547
TLZ5WSBY,0.07931831
SWFQFAFE,0.11151436
FGBY3BM3,0.48880947
CA5MVMTK,0.44991472
76O7BYB3,0.15454361
I8I4UQQ2,0.20271409
8Q4FXOQI,0.4456863
7N8S8RVP,0.05488069
JMNT6HKQ,0.04367006
4AQYP6T4,0.9540238
CCVEYPDT,0.14207286
NEZUZXSE,0.07344641
ZYRBHE5X,0.27918145
BTHUEGSL,0.20457834
QUVYSJKC,0.4028326
SXNBY7P8,0.030071417
QCWOXVDT,0.549528
SDBKBFUC,0.02956909
N3HQXP93,0.41012853
FJF2R559,0.085896395
DX2NSTRC,0.6434211
B7S5FXNB,0.06834162
FZNCCJS5,0.9923769
MFWRUU8O,0.10756344
KCKK5NAN,0.5844295
WLY7WNSY,0.19773585
TV7JSWHS,0.11208075
WEFRAEUB,0.10745718
WQKVFKYX,0.46042386
LDCWXFZR,0.41896287
7WYKPTE4,0.99500495
VXJR9OHG,0.09264801
DGBWPXE4,0.049394518
WOBGZCHF,0.4074017
GM5ZLTAD,0.087078765
EEYQ92WM,0.29286548
A9QTKLTQ,0.21922235
EVRYFMM5,0.062545605
HZT7GMIB,0.011665802
VQPBAQMK,0.08977944
HFBOEXFJ,0.0661331
MXGYNVZB,0.08497684
M9KP7EQW,0.37894517
M8PSGEVT,0.29111326
8YJWOC4T,0.4665203
W7DPYWKU,0.22441664
HSESPJWF,0.23929001
AUUETMSE,0.33212927
EIBVIG5Z,0.6440927
AHLQFSXG,0.04044442
C6VMEVM9,0.35247087
JGRVWRRF,0.08843735
3EGEKWHW,0.639424
N4X6DSFX,0.15312535
FKK9S25E,0.055007745
RZTPYTEW,0.13478254
JNEWQFNU,0.09605995
AUQJSUGZ,0.17272791
HUVXAHJI,0.22150895
V4TNVMQA,0.21435662
R9W4YUP6,0.044712257
SJVU6JTU,0.06512646
6Y8QBWPR,0.18246017
LQMX2YPW,0.04893081
JAHLSX5B,0.06128953
79ARKMPK,0.27448168
RCU9KEFC,0.06868879
IGTEJF6Z,0.058560736
MWCTTZKD,0.04344013
CTHTL8KP,0.18859036
BZHHVRK6,0.38030866
VMTNCLZT,0.037117854
QN7EONYV,0.46757737
3M3TQVJB,0.4843358
KRGBGRU4,0.2532062
KD8DRTPQ,0.29329816
OJAHSFEI,0.21339303
A5WDUTPR,0.39016724
LRHVBP6H,0.08252117
G8AFNBV3,0.033523165
G9MPN3TN,0.55751854
NVMUEXZS,0.08446705
KHY39N7W,0.090114705
UDFHXSNF,0.16269216
C4UHSO4M,0.40827256
KF8AQSMN,0.056836814
K72DSIY8,0.35945576
6PQT2YFR,0.078480355
M3X5VR2A,0.051813506
U5M6GKM7,0.30984035
BRYAIT3P,0.20802027
TEVB5SKJ,0.3344533
B8SQBSVB,0.0979537
5VSQVPCD,0.2027201
ARUFAQUG,0.06415551
BSEBPB5B,0.05881119
EQOHOMQT,0.042774577
H65H9VAB,0.3576597
8BFKOWDE,0.5961008
2JVZ5ZND,0.19407393
37UPT2GG,0.194393
PW4FQ6CY,0.06551475
GWZ4KHC5,0.28454491
X3A32ZZF,0.12334943
CGSBXAKR,0.02006709
7Q42UYDY,0.161177
9GA7NGKE,0.37357274
G4DBSQT5,0.12805162
XJYQYVGA,0.25539255
84OKFQHS,0.2895806
BX8KYC5S,0.2275288
CHH2S35Z,0.88806903
7XFS9HEX,0.15415001
FBQGRLNV,0.12343908
2TTGLFLQ,0.0801638
2WRIMONC,0.23352626
CJBRGWGN,0.19334279
HANH6YZP,0.31260136
4KPA4YHR,0.45932388
DFPII22O,0.06885033
EJUUMWPQ,0.07509335
NNDUP9EE,0.047813445
CB5TGLCW,0.05355643
EUIWEHP4,0.50886714
IBV4SSPJ,0.06905317
PUXVSVTQ,0.4100963
LCKPRODK,0.58982986
XNRC4VHE,0.23931415
7OK937XC,0.4346594
ZZGRDMI9,0.06367549
5N2Z7YLL,0.051186267
K5EG5AHN,0.072929464
RGMTYHIQ,0.074740395
KR8BXBYI,0.20070331
KCFYYRC4,0.10485843
GHDVHBYI,0.26437023
Z5KN8VUG,0.28857777
GD6KQJZ6,0.10258527
VDU6B9FP,0.13973385
5RBD9D3D,0.07283274
BDQMQUCX,0.17878845
HHAY4EQP,0.3931023
XITEYKTK,0.021191992
A5CGK77N,0.06454646
FQVWNCGS,0.2992313
DMTN958M,0.12315186
CJB3RDDP,0.3580276
M7M3ZD4W,0.051736917
FFH5XEUC,0.45450258
DRMDQNWQ,0.06744483
JYKXFWX3,0.07990282
LVFJPUDN,0.10029052
MEKQ7GCG,0.12814479
BSXVJKHS,0.01672079
H6BB5R3Z,0.045463502
RRTQIQJC,0.13852644
JIFBAYCB,0.058851745
AV2JZRVT,0.111220114
3EJZUSRJ,0.08665915
KCPF5JAF,0.032066043
XQKVPKM6,0.36282036
JOCDNXXF,0.12041038
I9WJA6JF,0.29299447
9RSAUUPH,0.056597047
P36MMR7X,0.16657047
CARDYWPM,0.15154397
BCG8TQNU,0.20310745
IVVD5SDI,0.059891935
KHUDKRPY,0.28448534
CZWXZC96,0.10963631
GBDWHKPZ,0.073245764
EM6INKA7,0.05152313
HCFX8ED7,0.24223109
EWVEGMSZ,0.08513943
TLMU4IA9,0.41626897
NHA4TOFK,0.063470185
P3FDRZXZ,0.37333506
HE6MSALD,0.10406167
FJFLVDDU,0.028157607
XKAQ5I8F,0.5762767
R2WQJLUY,0.14330548
ARKM4WXM,0.31686753
N8EGFHYY,0.44966263
EIZWMHTJ,0.15965256
MHXS3PMC,0.05240271
DYXCPZQY,0.19956829
EOFH3KXX,0.14818129
MONOOTVT,0.43346092
YHBKXDXX,0.09238304
VUXK7TAA,0.22013907
CVZBBQVV,0.041637413
2EGUR28K,0.35526645
RZJLGYYY,0.13278346
HAEGBJQZ,0.068298414
LB4UJNDU,0.33504635
UAFJCYPO,0.10459465
6CFWA3NW,0.17121568
9VUKGTAI,0.023143012
WGU24R2Q,0.39611208
NUWD3FAY,0.052008737
2FB8VYNF,0.4462131
G8S5JR7U,0.23650946
E7GADWU6,0.16666691
QGVKWG2W,0.0897845
NRPYAN2I,0.043382674
LB9ZPNBY,0.0626938
KBUU9GTF,0.5652834
KTDHZXB8,0.12982458
CCERCB6H,0.07715033
NMJN8TQV,0.079521336
KHXJYMEI,0.02283663
C72RZOYA,0.055903696
DMJ9T46J,0.11271945
HLWMKRRA,0.50427777
QKFPXRFV,0.035474543
8QZNJIDP,0.32155386
XVPTR2AY,0.006397729
4VX8DC5R,0.4681197
MA8SO4SK,0.17883928
JMPKZWTU,0.28119937
BQL8ZKNW,0.30549476
3W9NM8ZH,0.07746211
ERXQJFCE,0.036362294
DRHQTRDS,0.0652574
JYSJGDDN,0.05987573
XW6BJF7L,0.12977846
MJ27JAKH,0.12982225
QBXUNKWA,0.06538952
NMWZTIEH,0.22974677
CQJBIP99,0.056132674
MGAK3GXZ,0.17257579
L6CSN3BB,0.42405653
WREQBSUI,0.089675695
E2WGCUPA,0.1547946
8M2YTHRZ,0.37684378
F4JEQKNU,0.16401698
3IDP22GW,0.18028854
XAMJRCYU,0.34117922
DTER2R7D,0.23787585
I98Z8HNE,0.18852307
HR5XBJVM,0.515378
YGZTMGB7,0.27394542
PSBOHVNJ,0.21010393
8QUFXEMA,0.053674784
KMGBZNCA,0.27225474
7ERZDEMI,0.06716933
GNLWEDZP,0.39297873
SPQEDCOU,0.018370403
NSQ4RKNO,0.056791622
DCV7CJDQ,0.48705554
5NYXHRMH,0.6335877
CRCXSST6,0.09992299
ACRPCPRE,0.07074107
DD8T2DRC,0.030634936
52MTEBDZ,0.23410292
P2PWARDS,0.14806521
AWAJBXLB,0.07059535
CRA6MEMV,0.12272696
7ASYXE6A,0.30443552
6HBRAE9M,0.37962407
URKOW8RA,0.6662124
MBHGUV56,0.13252753
6BRMRNTO,0.14299197
2QQGUDAK,0.48622525
EDZUZTOB,0.08828363
KWCTLHMC,0.2909038
MPAYJAXN,0.5890438
H3MXHXJO,0.028306386
SQTKLMAI,0.5318814
NBOOLRF5,0.032916486
MBXRFCTT,0.08792992
NMMPZMNA,0.091447115
AMW6NJCF,0.31914446
6CHFWCCQ,0.24127659
BSKFYPCC,0.2762412
KGN8GHKZ,0.15913847
HBJBJHOK,0.53367144
IJNW95EO,0.07757168
4N34ZZRA,0.16628957
6WKTEOFZ,0.05171118
FX94RDNW,0.07718726
KS4JBTL6,0.99443495
FJAVTJS7,0.21315865
UPQEVVMU,0.41320163
CRZB4ZGB,0.10161656
JYJRVZTT,0.28781065
KQK8S8CG,0.11597419
JFRO8OTN,0.07143535
2BLTXHSB,0.050337117
BZHZVPKC,0.076184876
GE4VFAJH,0.51527685
MADCDZES,0.05073002
D7YPJDAK,0.047089472
EAVAMG2B,0.019339563
9BJB9WNR,0.35491416
3TLLGKJA,0.28568265
F62R3PGZ,0.046254538
68WEXKVB,0.042600278
JXR5N7CH,0.15487674
L7I6EJMW,0.16136591
TRILX8QT,0.22042432
CQSTKDUX,0.14787216
AQKGFEZB,0.3935621
SAVZ56EA,0.5207624
VGRHH5BK,0.06560809
GTCDNMBF,0.26027867
XVMJMPCD,0.04296908
CKFQQNDA,0.016658705
QDHHEHWA,0.09095722
H6SXNKC7,0.24397478
E2JAMLQP,0.07686606
XZMGB5FR,0.46664935
EMABPFPH,0.079375505
KBGBNFWA,0.99479973
IGFPECKT,0.21920264
KQUOKKT7,0.030657915
RBOQSGHA,0.3360002
X22A8KUZ,0.36238474
WB2SVZPT,0.33151832
DIFQVALO,0.6352472
QHHZBBMU,0.33209208
SJT5VHTP,0.4546759
O9FMB7MX,0.06691673
LDCJ5GBW,0.05520962
MOSXMCCN,0.10008513
FX3L4S6Z,0.17544661
HCCSVCEP,0.060608763
FDZXYMRH,0.3690592
LXEQHH2D,0.050823126
6HA3NXDS,0.084173016
68PYT3CF,0.06451759
VE4UYZTU,0.29809567
FRDT2DBR,0.101317614
GSD6VHA2,0.060128536
AMKSWFDH,0.18191896
XRYP3VYK,0.3402356
XIFVSSV6,0.04349088
W4RJBEBS,0.41920227
5SUTW9QL,0.14422704
FAHIFIFF,0.24561514
4ZR2TMOA,0.023869308
EZBSYWQU,0.13200583
FSCMUMLE,0.068558864
2LSC8W9Z,0.087612405
6RPGHRCA,0.059027508
CDX3MIHD,0.15243788
KJJHZMNJ,0.20333508
HABY38BN,0.49800384
X5ELUSJE,0.4115485
ZJTTQEEL,0.44345146
MHUC5RGD,0.30322698
NCWSS9X9,0.43387818
IMNXDL3Z,0.21926892
BTXMKNZR,0.09767484
RXY2YNXP,0.08447011
MWBFFQS8,0.1086882
XRQHD9HF,0.65639085
JDCPVCYR,0.09059803
8SKL8H7A,0.20526443
JYNRYFMJ,0.12246495
LBEENGGK,0.2191449
6CP6PTHP,0.60239446
JZPNE5IC,0.053092428
EXG8YGY8,0.27986434
G9IKZ7ZM,0.059251953
NRFCEPWB,0.35089746
KIO6ET4Y,0.13978001
C2V7HUFW,0.29738817
JMQ8HXVX,0.13794093
DZHFMHDP,0.23589958
DJYJX2LQ,0.080014445
DZXQUWMJ,0.5612297
B9PYFTEG,0.5354071
BYZM6IJU,0.022122493
OX8QRYTC,0.049787905
DPRMUEJH,0.06904611
F7VJVTPC,0.32822174
FBFSXNKI,0.109449975
NDJKC9JU,0.1973259
GXCMF6SK,0.1770096
MZKVMMS4,0.109882414
5CKXZQV6,0.37888974
BVVTQ46L,0.31576297
XYBBBVVF,0.56166744
LKJUDPFW,0.6617707
FIBAXTSJ,0.34818062
PX4ZNEC8,0.3028348
PASZ3TZA,0.12934671
56JJFDR2,0.042622544
DAUEAXV9,0.42320907
GT3SHMCU,0.29223195
JMWTNUDB,0.11093759
VWAFGRYE,0.10196887
IZOUQCSK,0.52302986
25OTR6YQ,0.08693677
6CCREH8G,0.19094273
B7D5YXOD,0.46763188
VV4TJS8A,0.5516893
KHSDJXWT,0.07428997
YRNP87NE,0.4448368
6WKPH9E9,0.37162164
JQSXEBGA,0.19431403
DLGVXWHS,0.15915662
K75U5YXV,0.075823806
GODZSYEN,0.48322153
D4WQ5JRA,0.22229552
8W387TWK,0.41715652
F4KMX5QM,0.35085002
NPYQKCC5,0.27551806
Z7XYQHLH,0.036050133
JCYZJMYR,0.088966236
9HPHCGHS,0.10067933
AG8YSH4M,0.53457624
DAZOP4BA,0.1445272
CV8IK8X9,0.10176717
TWNNJKBX,0.5164373
3WBWV7EX,0.06740954
NUKBFHG8,0.096643396
FPQKCEDO,0.3529903
AYHPAVUH,0.21483321
IYNZOF6K,0.3207961
8JGJ8TVA,0.39254987
BGGHCJ2P,0.30288547
29PCFKCG,0.028983809
VYSFNL5P,0.52195615
DPGKPM5P,0.13439223
N9VIFMHZ,0.44833806
FJHKOSSH,0.35264924
BM7QTWXD,0.40081578
JEAWZGY5,0.510831
AMXVPAQW,0.08484958
6NPMVNPP,0.14356272
V6KDRPBY,0.14185539
B4MCCVVO,0.34767824
69XKCPBC,0.02953997
YCBHDT5P,0.19451754
VCGGAILJ,0.22068942
YENZ8DFZ,0.100096785
ZRXFGXH6,0.63305515
ZUSVDUE3,0.07745184
Q4GJCUZP,0.04726135
HVPZITBN,0.59633744
F9BRWDRG,0.33321145
DG5XRYOJ,0.19836023
F2GGTCD2,0.54155326
APW7EQTP,0.9883515
T9RBWPTW,0.06204702
TUVMYNMQ,0.25305748
XYFX5WQL,0.16564164
WDRGMKSE,0.17520186
FEUQUMOI,0.17468321
7HXMUQTC,0.042674787
EYWCWLXM,0.2504183
FMNZQTSX,0.23562582
BALUUQAP,0.21289176
6CET7BJA,0.28467077
SZGF26YZ,0.1556784
PBYPIG2U,0.27534312
HS2MGMPK,0.2661637
PEYRJZQS,0.49586794
UWRBD62Q,0.06405085
C5JNWH79,0.06396853
J3NTGAHU,0.15856297
PXJSBUVP,0.4879341
3KE3EEGT,0.24666901
YH7DFAZY,0.064481884
HDOSTZHZ,0.2712159
BNFYTZMZ,0.12330221
2RJYTKGU,0.67004496
ANHPQKSA,0.097385205
NKDVIVLJ,0.33264035
3QGPNTBL,0.36683127
P72BNE2P,0.43249896
ZJG2HC8M,0.10634452
BEWTRHJ7,0.043210227
CNXM8JVN,0.3145065
H7JTSSBU,0.27516553
VXWWRDEP,0.07445345
BBWDVHAS,0.11568528
QWDRBX9N,0.56975687
YXE7PFNK,0.042806093
EQT5X3B5,0.038965765
QPTX8DTC,0.117566794
AUYCFK9W,0.07432352
MUJZNZES,0.036045905
9ASTPH95,0.5666083
EATSKUUH,0.042856332
EEEZMHXQ,0.09805849
FGCP2LEE,0.10376359
BDJWIXPB,0.14763533
LV9HNTOO,0.11397963
AID8MGQG,0.099194996
LW8F5VYJ,0.022550024
VKZHTVNE,0.06434969
AENWPXT6,0.45326215
CVTRZN5P,0.20893246
2MXUF8MT,0.09428928
HEKVEQXU,0.4801306
IZKSKMWB,0.33251143
FK39K5PH,0.51299036
2QHTYUYB,0.07316109
FPRSBK89,0.9913374
5S2GPQID,0.256366
GACQR6R7,0.080697715
ULZYVWRZ,0.17869231
WAL6YFUQ,0.056351162
PN54KVRS,0.30172226
AA8IYUDI,0.590841
KF4WHA9U,0.06101537
4WORCJX4,0.24041934
TKACKRFV,0.048226845
PK6MDGNH,0.3483351
KFYJV3SS,0.33005938
GEORLUUU,0.051219918
7KHBEGWB,0.19353491
RYD8SLEN,0.13735783
XQ2BEXRO,0.33826527
HJ86CW9Y,0.059378695
CYLS7DNT,0.119836904
KFSQV3NH,0.12576722
FRKGHCPT,0.32392225
KYKABEVM,0.19358206
SBPE4Z8O,0.026540065
JMPMFHLR,0.29868758
9VQKLCKW,0.13200498
DEST8WJ5,0.13902956
HACPPGDE,0.055353537
J3UEGWVQ,0.06000461
UTOCTDD5,0.05288627
DEY4KFJ3,0.15620689
EZXR3YIW,0.081177846
FQAYKMRO,0.35739884
5DHQATXW,0.47373128
C2TUXPA9,0.039687425
JPD7UBBZ,0.35359108
ERGDS55B,0.07584262
IAJXAQFH,0.4058667
8HGBLWXR,0.079656824
TU6A6AMH,0.35684323
CR8X248E,0.24892065
